venta,hora_id,cliente_id,empleado_id,tienda_id,promocion_id,precio_de_venta_por_unidad,unidades_vendidas,ganancia_por_unidad
8420,16347,55,25,26,11,0.041,3951232.707317073,0.9999997469144254
8421,15681,44,22,38,11,0.046,1259055.347826087,0.9999992057537409
8422,15562,39,25,28,12,0.045,6603639.666666667,0.9607841682323437
8423,15348,59,27,28,11,0.059,2926958.6271186443,0.9999996583484335
8424,15140,32,23,27,11,0.051,2280706.882352941,0.9999995615394474
8425,16028,62,17,32,11,0.047,3363820.14893617,0.9999997027189458
8426,15705,61,27,27,1,16.57,6447.090525045262,0.10495609355911248
8427,15489,48,29,40,1,19.88,11545.576961770625,0.10496328369147782
8428,15900,49,18,37,12,0.059,5083326.593220339,0.9607841247184893
8429,14720,56,18,29,11,0.051,4419922.568627452,0.9999997737516926
8430,15104,43,16,31,1,17.76,8129.897522522521,0.10495946379652792
8431,15528,35,24,39,11,0.044,1400830.5454545456,0.9999992861377821
8432,15147,42,33,35,1,18.78,11060.167465388711,0.10496288466110759
8433,15713,42,32,37,11,0.046,536033.6086956522,0.9999981344453337
8434,16225,53,20,32,1,16.41,4768.767215112736,0.10495036321422643
8435,15963,59,24,35,1,16.99,18990.712477928195,0.10496684812676238
8436,15492,49,22,39,1,18.07,18491.096568898727,0.10496669877602889
8437,15052,52,21,39,11,0.048,2725626.0,0.9999996331118063
8438,15231,48,32,36,11,0.05,1892121.0,0.9999994714925737
8439,15226,50,26,29,11,0.05,2850881.0,0.9999996492312376
8440,15725,56,20,32,11,0.044,1492523.7272727273,0.9999993299939011
8441,16159,36,25,45,1,19.48,22925.83932238193,0.10496779691055896
8442,15661,47,20,29,11,0.045,2362689.888888889,0.9999995767535956
8443,15574,44,26,34,11,0.055,3148119.1818181816,0.9999996823500185
8444,15445,58,20,26,11,0.058,1442509.6206896552,0.9999993067637223
8445,15917,50,21,28,11,0.042,3969120.0476190476,0.9999997480549875
8446,15880,69,19,37,11,0.052,2337.5384615384614,0.9995721995524549
8447,15402,48,15,28,1,18.31,24507.322501365376,0.10496809238402928
8448,15529,38,30,23,11,0.059,1331399.3050847459,0.9999992489105288
8449,15446,61,30,30,11,0.059,830873.8813559322,0.9999987964479057
8450,15796,61,28,25,1,15.34,317.6320078226858,0.104641891441208
8451,14934,62,29,40,11,0.059,1365594.2203389832,0.9999992677180489
8452,15473,38,23,34,1,19.96,9966.201653306613,0.10496184285379163
8453,14931,58,27,32,1,15.41,17403.427644386764,0.10496634398364543
8454,15426,51,16,34,11,0.044,1487035.090909091,0.9999993275209131
8455,15169,41,22,30,1,18.34,19007.184296619413,0.10496685291700526
8456,15002,53,16,28,1,18.09,6182.215035931454,0.10495539595517626
8457,15567,50,22,35,1,15.84,15198.029671717171,0.10496546871793049
8458,15796,53,30,32,2,19.41,31012.07470376095,0.09889790978525141
8459,15824,31,18,34,11,0.047,3251511.638297872,0.9999996924507395
8460,15307,56,26,26,1,17.15,11747.161224489797,0.10496343971248633
8461,14634,42,25,29,11,0.042,3161489.095238095,0.9999996836933578
8462,14554,51,15,41,1,17.01,3382.0076425631983,0.10494133721086879
8463,15252,61,31,41,11,0.057,380851.8771929824,0.9999973743072835
8464,15221,45,29,38,11,0.056,3081215.2857142854,0.999999675452733
8465,15896,47,13,35,1,15.63,7602.189379398593,0.10495856751371922
8466,15230,58,28,28,1,18.86,21021.664369034996,0.10496738215756261
8467,15388,52,21,37,11,0.042,2275822.4285714286,0.9999995605984072
8468,15007,51,24,39,11,0.058,402535.4827586207,0.999997515746952
8469,15708,45,21,23,11,0.051,3163863.7450980395,0.999999683930763
8470,15507,68,17,30,1,18.01,3196.4891726818432,0.1049395357934519
8471,15842,71,20,31,11,0.058,469751.0,0.9999978712126212
8472,14485,30,21,29,11,0.046,3911153.1739130435,0.9999997443209315
8473,14495,46,25,30,11,0.06,674042.6666666667,0.9999985164143912
8474,14954,29,35,41,1,18.31,9775.69197160022,0.10496163758879402
8475,15264,26,20,22,1,15.41,15944.739130434782,0.10496579217896593
8476,15123,41,29,40,1,15.08,19913.22049071618,0.10496710419895024
8477,16127,33,15,32,11,0.058,290337.2068965517,0.9999965557290755
8478,14760,65,19,28,11,0.046,814044.4782608696,0.9999987715658951
8479,15453,57,22,36,12,0.042,6187126.714285714,0.9607841584378489
8480,15503,56,26,31,2,19.89,29522.653594771244,0.09889774889400743
8481,15388,44,25,33,1,15.14,11103.449141347424,0.10496292165750915
8482,15059,48,28,35,11,0.044,2576023.7272727275,0.9999996118048179
8483,14707,51,24,36,2,17.75,35940.41183098591,0.09889834709348562
8484,15005,44,31,28,1,19.94,14328.86559679037,0.10496504975297634
8485,14984,35,30,34,11,0.056,1333536.7142857143,0.9999992501143843
8486,15635,58,29,31,11,0.055,1081337.3636363635,0.9999990752192298
8487,15513,50,27,50,1,15.73,20552.957406230133,0.10496726828082648
8488,14567,52,23,41,11,0.05,1805921.0,0.999999446265922
8489,15662,55,29,30,11,0.057,2050711.5263157894,0.9999995123643735
8490,15927,54,29,35,1,16.21,4720.287476866132,0.10495013713496783
8491,15882,49,24,34,11,0.045,548523.2222222222,0.9999981769231283
8492,14942,73,17,26,1,18.09,14767.908512990603,0.1049652675496277
8493,15717,58,23,39,1,19.67,14768.005083884087,0.10496526759610923
8494,15940,42,27,26,11,0.055,1607455.5454545454,0.9999993778988148
8495,15432,30,24,25,11,0.051,2970961.784313726,0.9999996634086628
8496,15595,46,26,36,1,15.37,10448.009108653221,0.10496232857305654
8497,15388,47,24,38,11,0.044,1294796.4545454546,0.9999992276778358
8498,15617,46,29,34,1,15.49,6564.616204002583,0.10495638505651299
8499,15257,60,29,25,1,15.03,19561.042581503658,0.10496700929077228
8500,15325,43,16,30,1,15.55,19165.46623794212,0.10496689852796597
8501,15424,55,28,33,1,19.43,18237.285640761707,0.10496661976959196
8502,15473,63,26,32,1,15.24,23431.17683727034,0.10496789566058537
8503,15220,67,20,38,1,18.18,15836.857260726074,0.10496574733158659
8504,14999,44,31,29,11,0.052,3718318.307692308,0.9999997310612171
8505,15150,42,25,25,1,16.57,9199.83071816536,0.1049609654398209
8506,15298,55,24,28,1,18.14,6549.428335170893,0.10495634797485628
8507,14802,32,28,30,11,0.055,1797664.6363636365,0.9999994437227168
8508,15799,47,20,35,1,19.08,1292.3325471698115,0.10489114862879576
8509,15394,42,25,32,11,0.049,4071184.6734693875,0.9999997543712505
8510,15784,52,31,38,11,0.049,3797858.1428571427,0.9999997366936936
8511,14857,54,25,37,11,0.045,415101.0,0.9999975909477452
8512,15563,39,22,40,11,0.041,239013.1951219512,0.9999958161305719
8513,15239,57,28,29,11,0.048,1182251.0,0.999999154155928
8514,16163,37,29,36,11,0.05,512621.0,0.9999980492410573
8515,15336,60,26,29,2,17.07,34182.93497363796,0.09889820561241618
8516,15470,40,21,41,1,19.29,9991.045878693623,0.10496186904526099
8517,15993,57,26,25,11,0.053,1958453.8301886793,0.9999994893931199
8518,15936,36,29,32,11,0.04,2111438.5,0.9999995263892365
8519,15402,44,24,33,1,19.62,12934.012742099898,0.10496425969615314
8520,15053,39,17,34,11,0.046,3247729.2608695654,0.9999996920925608
8521,15503,40,21,30,2,15.99,30248.341463414636,0.09889782926401745
8522,16780,46,27,33,1,19.35,14711.435917312661,0.10496524026370035
8523,16088,36,23,28,11,0.053,548114.2075471699,0.999998175562709
8524,16050,47,18,38,11,0.056,1556349.2142857143,0.9999993574706815
8525,15891,48,18,34,11,0.058,3654992.379310345,0.9999997264016184
8526,15746,32,31,34,12,0.054,5761659.888888889,0.9607841469707127
8527,15315,58,29,36,1,15.6,3863.203525641026,0.1049452033257572
8528,15828,48,26,38,11,0.048,2319521.8333333335,0.99999956887666
8529,16090,36,31,33,11,0.05,2537901.0,0.9999996059735978
8530,16320,64,22,41,11,0.042,1948143.857142857,0.9999994866908846
8531,15535,53,29,29,1,19.75,13289.92835443038,0.10496447704940434
8532,16224,44,21,34,12,0.051,5913291.0,0.9607841512467092
8533,15996,59,25,35,11,0.052,1973962.5384615385,0.9999994934047731
8534,16617,49,19,35,1,15.11,10627.11350099272,0.10496249790246885
8535,16504,48,20,35,11,0.041,6080647.341463414,0.9999998355438255
8536,16295,39,36,23,12,0.045,6202428.333333333,0.9607841588209494
8537,15726,47,22,36,11,0.059,792831.5084745763,0.9999987386979587
8538,16160,26,27,26,11,0.041,3162903.43902439,0.9999996838347995
8539,15839,31,20,35,11,0.051,614706.8823529412,0.9999983732083881
8540,16096,58,21,37,1,19.61,745.8136155022949,0.10483162688486233
8541,16360,64,21,32,1,17.78,11512.416760404949,0.10496325750301297
8542,15328,34,27,34,1,16.82,17887.178953626637,0.10496650710864952
8543,15977,59,21,22,11,0.06,2822901.0,0.9999996457544915
8544,16269,58,30,40,11,0.054,389102.85185185185,0.9999974299854261
8545,15811,60,24,32,11,0.057,3110641.350877193,0.9999996785228873
8546,16788,59,23,36,11,0.053,1497661.3773584906,0.9999993322923225
8547,15581,61,23,30,11,0.041,2332122.951219512,0.9999995712061409
8548,15793,63,16,32,11,0.055,2674328.272727273,0.9999996260743267
8549,16012,47,18,31,11,0.058,1026518.2413793103,0.9999990258331906
8550,15832,54,27,28,1,17.19,16279.207097149505,0.10496592744192682
8551,15136,31,21,44,11,0.06,688559.3333333334,0.9999985476923315
8552,16031,37,26,39,1,15.29,8914.273381294965,0.10496059992704287
8553,15384,53,15,27,11,0.047,447043.55319148937,0.9999977630814876
8554,15908,55,28,31,1,17.51,16988.95088520845,0.1049661968290406
8555,15300,67,30,35,1,16.52,25531.093825665863,0.10496826414033858
8556,16163,56,29,42,1,17.0,10960.603235294118,0.10496279844623194
8557,15230,59,14,36,11,0.044,3356273.7272727275,0.9999997020505235
8558,16512,58,28,34,11,0.043,316780.0697674419,0.999996843235748
8559,15342,43,28,27,1,16.35,9551.213149847094,0.10496138521494315
8560,15782,54,24,38,1,17.64,663.0762471655329,0.10481406452181027
8561,16104,64,26,44,11,0.049,1960633.6530612244,0.9999994899608101
8562,15831,60,20,24,1,17.83,7651.676107683679,0.10495865681722454
8563,15846,57,25,44,1,17.52,5878.541095890411,0.10495451881524048
8564,16553,36,24,39,1,17.96,3140.4832962138084,0.10493895014243902
8565,15967,45,19,30,1,17.72,10901.908860045149,0.10496274688366775
8566,15615,34,20,34,1,19.79,6943.753916119253,0.10495725816528084
8567,15416,53,18,37,1,16.37,7435.157605375688,0.1049582573112455
8568,15214,53,23,36,1,15.2,18880.312171052636,0.10496681580501158
8569,15847,55,29,39,11,0.058,1899940.6551724137,0.999999473667771
8570,15185,39,18,33,1,16.32,10648.22518382353,0.1049625174866462
8571,15700,57,27,38,1,16.23,23468.3247073321,0.10496790275199794
8572,16565,57,18,30,1,19.08,7507.424790356395,0.1049583932161079
8573,15468,51,25,33,11,0.057,1338641.350877193,0.9999992529739207
8574,15654,51,25,27,12,0.056,6056761.0,0.960784155095438
8575,16012,38,21,41,11,0.058,1700457.896551724,0.9999994119231049
8576,15785,54,27,39,12,0.06,4405670.000000001,0.9607840956464434
8577,15897,62,31,39,11,0.056,1205018.857142857,0.9999991701374679
8578,15071,40,30,43,1,16.57,20141.42818346409,0.10496716392634087
8579,16217,39,24,29,1,16.11,17363.573867163253,0.1049663301393581
8580,15247,36,29,30,11,0.045,17834.333333333336,0.999943928377848
8581,15217,55,32,36,11,0.056,3023751.0,0.9999996692849378
8582,15539,30,25,38,11,0.049,4647449.979591836,0.9999997848282381
8583,15919,60,26,52,1,15.52,1623.9938788659795,0.10490773728460345
8584,15636,48,33,35,1,16.48,26782.684769417476,0.10496845627862218
8585,15975,50,22,23,11,0.042,2400453.3809523806,0.9999995834120304
8586,16286,39,14,24,11,0.059,1564670.4915254237,0.9999993608878001
8587,16290,36,27,33,11,0.054,3081315.814814815,0.9999996754633215
8588,15949,51,23,32,1,15.21,10497.095989480606,0.10496237555573273
8589,14805,47,20,35,1,16.9,11972.543491124263,0.10496360793162915
8590,15724,51,20,38,11,0.051,3367255.9019607846,0.9999997030222741
8591,15384,33,23,31,11,0.043,1698756.8139534886,0.9999994113342229
8592,15864,55,29,40,11,0.051,487834.3333333334,0.9999979501237783
8593,16266,69,22,34,11,0.057,1167878.1929824562,0.9999991437463205
8594,16274,52,31,31,1,15.7,19377.568789808916,0.10496695847976828
8595,16439,44,25,32,1,18.77,8646.281299946724,0.10496023493644428
8596,16078,58,27,41,1,19.01,4585.270120988953,0.10494948230092277
8597,16070,48,24,30,11,0.043,947745.1860465117,0.9999989448640682
8598,15727,47,24,30,11,0.041,1162281.487804878,0.9999991396232234
8599,15685,49,27,33,11,0.045,2603456.5555555555,0.9999996158952613
8600,15872,39,23,31,1,16.8,19669.505059523806,0.10496703888241796
8601,15921,45,23,32,11,0.042,1840072.4285714284,0.9999994565431314
8602,16554,23,28,36,1,18.54,2953.086569579288,0.10493682902673003
8603,15873,67,20,30,11,0.054,2962204.703703704,0.9999996624136074
8604,16095,49,30,36,12,0.056,4778946.892857143,0.9607841126802943
8605,15886,47,29,39,11,0.059,2130560.3220338984,0.9999995306399028
8606,16035,43,22,30,12,0.054,5839028.777777778,0.9607841491802636
8607,15893,58,28,31,11,0.046,2217446.652173913,0.9999995490308644
8608,16315,51,18,35,1,17.67,7271.986134691568,0.10495794051791264
8609,15910,56,25,33,12,0.05,6437557.600000001,0.9607841644787767
8610,16738,44,21,28,11,0.057,3136886.9649122804,0.9999996812126126
8611,15365,66,26,34,2,17.0,33032.28705882353,0.0988981048274907
8612,15606,55,26,37,1,19.99,3075.917458729365,0.1049382485148629
8613,16416,60,27,41,11,0.052,4697587.538461539,0.9999997871247759
8614,16520,42,23,34,11,0.051,717275.5098039216,0.9999986058355732
8615,15811,62,27,43,1,18.92,16310.563689217759,0.10496593983850043
8616,15759,56,18,22,1,15.9,20241.011949685533,0.10496718956770285
8617,16044,52,31,30,11,0.042,1644881.9523809522,0.9999993920536373
8618,15947,37,24,36,11,0.057,3736158.894736842,0.9999997323454306
8619,15192,51,29,43,11,0.049,2660582.6326530613,0.9999996241424762
8620,15546,45,25,32,1,19.96,9297.245240480963,0.10496108499395776
8621,15273,40,15,26,11,0.057,1815764.1578947369,0.999999449267684
8622,15245,63,27,36,1,15.05,5491.493687707641,0.1049532602401201
8623,15788,69,32,34,11,0.042,2693036.714285714,0.9999996286719767
8624,15752,40,30,32,11,0.054,2594954.703703704,0.9999996146368186
8625,16101,29,29,38,1,16.85,4676.976557863501,0.10494993119588089
8626,15325,40,17,37,11,0.045,2975845.4444444445,0.9999996639610428
8627,15952,58,30,30,11,0.056,306072.4285714286,0.9999967327994728
8628,16700,52,22,36,1,19.08,6960.58280922432,0.10495729471555612
8629,16577,58,28,28,12,0.046,6350886.869565218,0.9607841624420027
8630,15957,48,23,28,11,0.041,1481915.6341463414,0.9999993251977528
8631,15759,33,23,30,1,18.79,15505.06120276743,0.10496560548994115
8632,15213,55,18,33,12,0.06,5391049.5,0.9607841355070722
8633,16002,55,26,40,1,19.37,21446.46308724832,0.10496748106647957
8634,15902,68,22,38,11,0.049,2956103.0408163266,0.9999996617167987
8635,16303,22,19,27,2,18.47,41461.723335138064,0.0988987135420027
8636,15317,49,26,27,1,16.38,13940.817765567766,0.1049648458327862
8637,16756,46,24,31,1,18.41,23978.78082563824,0.1049679979711376
8638,15443,44,22,36,2,15.61,31128.304932735427,0.0988979216931168
8639,16092,57,26,47,11,0.04,1190776.0,0.9999991602114924
8640,16026,50,25,39,11,0.051,802471.5882352942,0.9999987538499622
8641,15368,40,28,42,11,0.054,944825.074074074,0.9999989416030253
8642,15611,57,29,43,11,0.051,4103285.3137254906,0.9999997562928425
8643,15219,50,35,26,11,0.045,4953589.888888889,0.9999997981262029
8644,16396,50,25,32,1,19.2,13212.491666666667,0.1049644307565
8645,15641,63,24,38,11,0.058,3961423.4137931033,0.9999997475654845
8646,15796,52,21,42,11,0.056,1012983.1428571428,0.9999990128167413
8647,15507,58,27,44,11,0.04,684226.0,0.999998538494591
8648,15344,50,18,31,11,0.047,1216532.914893617,0.999999177991826
8649,15449,51,21,26,1,18.64,12382.555525751073,0.10496389825027062
8650,15664,46,25,28,1,15.56,15613.762210796915,0.10496565262320903
8651,14911,40,23,32,1,15.48,15484.275516795864,0.10496559640180105
8652,15232,59,27,20,11,0.04,2514226.0,0.999999602263281
8653,15173,39,26,33,11,0.049,1778919.3673469387,0.9999994378609742
8654,15598,54,19,37,1,15.85,7063.654258675079,0.10495751477416895
8655,16480,37,24,44,11,0.049,2333960.1836734693,0.9999995715436762
8656,15742,37,27,40,1,15.68,880.7777423469389,0.10485319423239911
8657,15949,62,20,28,1,18.46,17932.452329360778,0.10496652192483368
8658,15671,38,28,28,11,0.049,2700970.387755102,0.999999629762694
8659,15297,65,27,31,1,19.44,15653.403292181069,0.10496566964887794
8660,16294,60,25,37,11,0.058,1688182.0344827585,0.9999994076468179
8661,15603,53,26,35,11,0.044,933296.4545454546,0.9999989285290916
8662,15484,65,25,35,1,18.59,23832.05002689618,0.10496797101809438
8663,15923,47,23,27,1,19.77,7050.386949924127,0.10495748680912702
8664,15572,46,24,37,1,17.97,23727.81357818587,0.10496795166833764
8665,15647,61,21,31,11,0.052,926943.3076923077,0.9999989211853716
8666,16196,53,19,32,11,0.059,1291517.9491525425,0.9999992257173037
8667,15450,69,32,27,1,16.37,26873.63989004276,0.10496846954405967
8668,16184,48,20,27,1,18.14,15775.6888092613,0.10496572163087317
8669,15904,52,29,29,1,18.45,2837.843902439025,0.10493538550393805
8670,16189,49,25,32,11,0.046,4959055.347826087,0.9999997983486915
8671,15187,47,21,34,11,0.06,367067.6666666667,0.999997275706659
8672,15677,39,21,37,11,0.047,5047756.319148936,0.9999998018921801
8673,15552,40,25,37,1,17.46,9249.778636884306,0.1049610270540823
8674,15840,54,32,37,11,0.04,2071338.5,0.9999995172203867
8675,16192,55,30,35,1,19.92,7370.071536144578,0.10495813262998399
8676,16608,65,25,22,11,0.046,2596218.3913043477,0.999999614824391
8677,15654,46,21,24,1,19.46,7962.907245632065,0.10495919302095551
8678,16549,56,25,25,1,15.37,28865.37735849057,0.10496873907174815
8679,15246,37,24,42,2,16.52,37568.63135593221,0.0988984663564644
8680,15946,37,25,41,11,0.055,1799891.9090909092,0.999999444411081
8681,15393,46,24,38,11,0.046,2058935.7826086958,0.9999995143121955
8682,15571,44,20,42,1,16.79,14926.924061941632,0.10496534327219018
8683,16081,51,12,42,1,19.51,6407.945412608919,0.10495599409417838
8684,15626,53,24,36,1,16.41,18588.188909201705,0.10496672842845631
8685,16264,67,25,30,1,16.12,11695.261786600497,0.10496340005777402
8686,15993,42,19,34,1,19.51,6923.1599179907735,0.10495721319588941
8687,15526,44,22,35,11,0.047,4326469.085106383,0.9999997688646376
8688,16021,50,24,38,1,15.33,18323.029028049576,0.10496664670466714
8689,15740,63,23,25,1,16.74,12988.074372759858,0.10496429347821212
8690,16126,66,33,40,11,0.051,4355599.039215687,0.9999997704104554
8691,16299,65,41,35,11,0.053,2513661.3773584906,0.9999996021739408
8692,15585,39,28,28,1,18.9,9308.087037037038,0.10496109814504194
8693,16087,34,25,32,11,0.041,5315183.926829268,0.9999998118597562
8694,15614,49,32,30,1,18.76,21792.92723880597,0.10496755888125761
8695,15818,42,19,38,2,17.4,27021.148850574715,0.09889743876438715
8696,16168,48,16,39,12,0.046,6075886.0,0.960784155594756
8697,15887,45,23,33,1,15.13,28782.93093192333,0.10496872865494139
8698,15567,39,27,21,12,0.045,5870395.666666667,0.9607841500594668
8699,16574,70,27,35,1,15.83,16977.953885028426,0.10496619282685386
8700,15974,51,18,40,1,17.89,11811.781162660705,0.10496348859947008
8701,16005,50,32,43,1,19.39,14751.986591026302,0.10496525987776159
8702,15840,40,21,43,1,16.51,5475.9485160508775,0.10495320597500817
8703,15681,67,19,33,11,0.045,5275656.555555556,0.9999998104501328
8704,15652,59,21,42,11,0.048,592459.3333333334,0.9999983121204381
8705,16130,52,25,31,11,0.055,1891864.6363636365,0.9999994714209565
8706,15977,54,26,39,1,18.82,11737.772848034007,0.10496343256510601
8707,15814,43,17,35,1,15.1,16809.90662251656,0.10496613101727027
8708,16232,56,20,42,11,0.042,261060.5238095238,0.9999961694706445
8709,16069,57,17,28,1,15.04,6250.915558510639,0.10495558257051067
8710,16203,22,23,37,11,0.053,2598312.320754717,0.9999996151347965
8711,15670,67,24,34,1,18.58,21148.872443487624,0.10496741219309877
8712,15653,32,18,45,11,0.057,2130404.50877193,0.9999995306055747
8713,15420,45,24,30,1,17.08,13303.864168618267,0.10496448532324076
8714,15610,65,23,41,12,0.059,4754834.72881356,0.9607841116607774
8715,15767,47,29,24,11,0.057,3169422.052631579,0.9999996844850627
8716,15857,48,26,29,1,18.28,227.6955689277899,0.1045113549681364
8717,15631,50,24,27,11,0.053,2659774.5849056602,0.9999996240282896
8718,15707,49,34,29,11,0.051,4742755.901960785,0.9999997891521257
8719,15483,45,26,41,12,0.047,6311478.872340426,0.9607841614974096
8720,15525,53,28,30,1,16.3,5137.6800613496935,0.10495194382750277
8721,15870,35,25,30,1,15.92,7042.491206030151,0.10495747011634153
8722,15596,44,31,36,11,0.055,3017919.1818181816,0.999999668645865
8723,15597,46,22,30,11,0.057,2444036.087719298,0.9999995908407388
8724,15286,26,22,30,11,0.057,1484299.245614035,0.9999993262814065
8725,15604,51,22,32,12,0.043,6240776.11627907,0.9607841597727932
8726,15705,51,25,41,1,15.15,8854.169966996698,0.10496051999141946
8727,15096,51,24,38,11,0.057,4077036.087719298,0.9999997547237801
8728,16314,20,20,37,1,19.05,9930.156430446194,0.10496180462091453
8729,15793,48,34,40,12,0.041,8837343.19512195,0.9607842050068073
8730,15617,41,31,35,1,18.6,7475.862096774194,0.10495833418284158
8731,15703,51,38,40,11,0.05,1618841.0,0.9999993822741085
8732,15890,63,19,25,11,0.059,1789009.4745762714,0.9999994410314679
8733,16283,47,21,37,1,17.54,15873.998289623718,0.1049657628402234
8734,15815,53,29,42,1,18.58,5409.763186221744,0.1049529714446034
8735,15417,60,30,43,11,0.046,3908446.652173913,0.9999997441438789
8736,16155,50,21,40,11,0.052,239645.23076923078,0.9999958271650273
8737,16291,36,28,22,11,0.043,3822756.8139534886,0.9999997384086803
8738,15629,55,28,33,1,18.51,23746.762560777956,0.10496795519853341
8739,15880,35,17,38,1,15.03,15715.364604125083,0.10496569608893544
8740,15570,51,23,32,1,18.09,4593.787451630736,0.1049495247475034
8741,15454,73,16,28,11,0.044,2509614.6363636367,0.9999996015324483
8742,16675,53,24,34,1,17.99,14130.419399666482,0.10496494686824079
8743,16232,59,28,36,1,19.28,7642.570280082988,0.10495864047171623
8744,16555,44,24,38,11,0.054,2123325.074074074,0.9999995290405542
8745,15978,41,24,29,11,0.05,4653471.0,0.999999785106644
8746,16272,59,26,38,1,16.55,13963.208761329304,0.10496485790744738
8747,16913,55,26,38,11,0.056,2512268.8571428573,0.9999996019534306
8748,16022,74,21,42,1,18.32,22400.787390829693,0.10496768958855876
8749,16422,55,17,34,11,0.056,2808393.8571428573,0.999999643924588
8750,16707,57,29,30,12,0.045,6872126.333333334,0.960784173916606
8751,15800,54,29,30,11,0.045,1470012.1111111112,0.9999993197334958
8752,15933,38,26,31,1,19.03,7727.788229111929,0.10495879193642368
8753,16150,54,19,37,1,15.4,6367.7925324675325,0.10495589079805581
8754,15449,41,24,36,1,18.59,9214.231038192576,0.10496098327215682
8755,16980,53,34,30,11,0.046,1813077.0869565217,0.9999994484514712
8756,15860,37,16,34,1,17.47,10682.900973096737,0.10496254948553899
8757,16416,65,29,27,11,0.05,2000791.0,0.9999995001976718
8758,16435,64,20,39,1,15.7,15543.539171974522,0.10496562224954588
8759,15911,47,21,35,11,0.058,2227992.379310345,0.9999995511654307
8760,15735,35,10,28,1,16.52,2786.2306295399517,0.10493470028262905
8761,16553,65,30,30,1,19.72,4805.852434077079,0.10495053307743338
8762,16688,58,26,22,1,19.4,6030.865721649486,0.10495496983537309
8763,15709,40,25,38,1,17.42,10156.84557979334,0.10496204055507122
8764,15941,55,29,33,11,0.046,2718870.565217391,0.9999996322002185
8765,16108,43,26,41,1,15.21,2689.224852071006,0.10493334125449141
8766,16461,58,28,32,11,0.051,2212501.0,0.9999995480228031
8767,16802,38,27,38,11,0.046,2727990.1304347827,0.9999996334297588
8768,16362,38,17,36,11,0.054,238417.66666666666,0.9999958056799482
8769,16335,54,19,32,11,0.057,3057492.2280701753,0.9999996729345734
8770,16612,51,23,35,1,16.22,26673.33631319359,0.10496844021082904
8771,16990,59,33,25,11,0.055,2629246.4545454546,0.9999996196628892
8772,16404,52,22,33,11,0.06,2946317.666666667,0.9999996605932852
8773,16045,52,22,26,11,0.049,1813154.0612244897,0.9999994484748862
8774,15784,39,26,29,1,19.91,5402.045454545455,0.10495294372237017
8775,16315,41,23,44,11,0.044,2523910.090909091,0.9999996037893728
8776,15898,67,15,36,11,0.053,3281227.4150943398,0.9999996952359975
8777,16126,41,25,26,2,15.25,30686.55803278689,0.09889787595576903
8778,15400,56,19,38,11,0.057,1993693.9824561402,0.9999994984185092
8779,15734,67,27,36,12,0.051,5200761.0,0.9607841289863118
8780,16706,41,31,27,1,19.25,23242.434285714287,0.10496785928004591
8781,16077,54,21,44,1,16.37,4640.106291997556,0.10494975285201638
8782,17526,47,21,39,11,0.055,3781819.1818181816,0.999999735576993
8783,15733,35,22,37,11,0.052,3603779.8461538465,0.9999997225135712
8784,15918,25,21,34,1,16.18,24991.752781211373,0.10496817540995476
8785,15503,45,33,21,11,0.052,3518924.076923077,0.9999997158222291
8786,15219,38,26,32,11,0.045,4644378.777777778,0.999999784685951
8787,16204,47,28,30,1,17.4,11135.048563218392,0.10496294848648782
8788,16282,50,24,40,11,0.041,4409830.268292683,0.9999997732339027
8789,16097,64,20,32,1,16.77,1639.7677400119262,0.10490835907829785
8790,16130,50,24,35,11,0.058,1906302.724137931,0.9999994754243451
8791,16140,38,26,31,1,16.91,22246.338852749854,0.1049676570545937
8792,15821,62,25,26,11,0.049,137307.1224489796,0.9999927170566089
8793,16509,78,24,35,12,0.047,5459616.106382979,0.9607841377452938
8794,16003,63,27,44,1,19.0,22378.268157894738,0.1049676848729381
8795,15868,53,17,37,1,17.57,19498.10984632897,0.10496699197000517
8796,16403,44,28,20,1,17.2,6346.102325581396,0.1049558344546955
8797,16318,57,25,31,1,17.0,8909.074705882354,0.1049605930555804
8798,16579,46,19,45,11,0.059,3621517.9491525427,0.9999997238726926
8799,16708,58,22,37,11,0.052,1318616.3846153847,0.9999992416293232
8800,16260,55,20,38,11,0.051,2477716.68627451,0.999999596402605
8801,16269,44,27,42,1,16.2,11179.64938271605,0.10496298609598835
8802,16808,44,27,44,12,0.055,4657766.090909091,0.9607841074497143
8803,16141,51,20,34,1,17.42,10833.933122847302,0.10496268646929721
8804,16547,51,24,42,11,0.046,4782457.521739131,0.9999997909024815
8805,15983,54,34,32,11,0.042,1563620.0476190476,0.9999993604584428
8806,16117,43,23,24,1,18.86,3850.5609756097565,0.10494511411070924
8807,16354,43,24,29,2,15.68,33529.27678571429,0.09889814920732728
8808,15897,51,23,31,11,0.059,3815755.2372881356,0.9999997379286831
8809,16101,38,26,41,11,0.045,4043545.4444444445,0.9999997526922811
8810,15955,52,26,27,11,0.06,293201.0,0.9999965893704319
8811,16303,45,27,34,1,17.79,4546.755480607083,0.10494928837567771
8812,16801,49,21,39,11,0.056,3393643.8571428573,0.9999997053314837
8813,15621,41,23,40,1,17.76,2493.8775337837833,0.10493028365751125
8814,15810,44,26,35,1,15.51,15251.796260477115,0.10496549306682376
8815,16065,52,30,36,1,19.01,18301.09021567596,0.10496663983692615
8816,16543,61,22,32,1,19.71,14378.14865550482,0.10496507486362326
